exam_id,file_name,exam_title,exam_date,question_number,prompt,option_a,option_b,option_c,option_d,correct_answer,correct_index
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",29,כניסה נמוכה?על עכבת מוצא גבוהה למכשיר בעל עכבת בבמה יש להשתמש כדי לחבר מקור,כבל מתאם מ-ל- XLR.,ממיר D\A.,קומפרסור.,DI.,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",30,ואיזמ העוצמת קול מתחיל להיגרם לאוזנינו נזק כתוצא מחשיפה ממושכת ורצופה ?,130 dB SPL,120 dB SPL,85 dB SPL,45 dB SPL,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",31,הקלטה שלמה צריכה להיות הזווית בין המיקרופונים בטכניקתXY ?,90-45 מעלות,130-90 מעלות,150-120 מעלות,260-180 מעלות,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",32,איזה סולם מבטאות יחידותdB?,עשרוני,לוגריתמי,פנטטוני,ריכטר עמוד 7מתוך8,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",33,יזה סוג מיקרופון אפשר לבנות מרכיב אPiezo-Electric?,דינמי,ריבון,Contact,Gun-mic,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",34,בשטח פתוח נמדדת עוצמת קול של80 dB SPL במרחק של חמישה מטרים ממקור הצליל. מה תהיה עוצמת אותו צליל במרחק 20 מטר,64dB,66dB,68dB,92dB,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",35,איזה מהמחברים הבאים אינו משמש לחיבור אות דיגיטלי,PL,XLR,RCA,TOSLINK,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",36,עקרון העבודה של מכשיר מהוExpander?,המנחית את עוצמת האות הנכנס אליו מעל לסף מסוים.מגבר,מגבר המנחית את עוצמת האות הנכנס אליו מתחת לסף מסוים.,מגבר המגביר את עוצמת האות הנכנס אליו מעל סף מסוים.,כל התשובות נכונות.,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",37,מעבר קול באוויר קר?מה נכון לגבי,הקול עובר בו מהר יותר מאשר באוויר חם.,בו לאט יותר מאשר באוויר חם. הקול עובר,הקול עובר בו ללא הבדל במהירות יחסית לאוויר חם.,מעבר באוויר קר משפר את איכות הקול.,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",38,מהו ניתוב הרגליים להעברת אינפורמציה מאוזנת מXLR לTRS?,T-1 | R-2 | S-3,T-2 | R-1 | S-3,T-3 | R-2 | S-1,T-2 | R-3 | S-1,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",39,ה נכון לגבי תדרים נמוכים?מ,לתדרים נמוכים יש פחות הרמוניות מתדרים גבוהים.,"נמוכים מאבדים יותר אנרגיה מתדרים גבוהים. םבעת תנועתם באוויר, תדרי",יש אורך גל קצר יותר משל תדרים גבוהים.לתדרים נמוכים,גבוהים.לתדרים נמוכים יש יותר אנרגיה מאשר לתדרים עמוד 8מתוך8,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",40,הם הגורמים המשפיעים על מהירותמ הקול באוויר:,טמפרטורה.,תדירות של הגל הנמדד.,מופע הפאזה של הגל הנמדד.,היום בשבוע,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",41,"יחידות תשתמשו בדו""ח?נתבקשת למדוד את מפלס הרעש שמייצר מזגן באולפן. באילו",dBu,dBV,dBW,dB SPL,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",42,גרף שלEQUAL LOUDNESS מתאר את,רגישות האוזן האנושית לתדרי גל קול ביחס לעוצמתם.,עוצמתם של מקורות צליל ביחס לתכולה ההרמונית שלהם.,תדרים של גלים אולטרה סוניים ביחס לספקטרום האלקטרו מגנטי.,שמיעה. יכולת השמיעה אצל בני אדם לקויי,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",43,בהקלטת שירה בעלתSIGNAL TO NOISE טוב,עוצמת השירה זהה לעוצמת הרעש.,עוצמת הרעש גבוהה בהרבה מעוצמת השירה.,עוצמת השירה גבוהה בהרבה מעוצמת הרעש.,בהקלטת שירה,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",44,קליטה מרקם מיקרופון בעלOMNI בלבד מכיל קפסולה הבנויה על עיקרון,קפסולה אטומה.,קפסולה פתוחה משני הצדדים.,שילוב בין אטום לפתוח עם תעלה אקוסטית.,סליל נע.,א,0
92955*,mahat_tests_search (14).pdf,הנדסת קול1,"קיץ תש""ף – 2020 – מועדב'",45,מתח פנטום הוא,של18 וולט,של18 וולט,של48 וולט,"AC של48 וולט בהצלחה ! ©כל הזכויות שמורות ט""למה עמוד1 מתוך2 מספר ת.ז _____________ מספר מחברת שאלה1 א ב ג ד שאלה 2 א ב ג ד שאלה 3 א ב ג ד שאלה 4 א ב ג ד שאלה 5 א ב ג ד שאלה 6 א ב ג ד שאלה 7 א ב ג ד שאלה 8 א ב ג ד שאלה 9 א ב ג ד שאלה 10 א ב ג ד שאלה 11 א ב ג ד שאלה 12 א ב ג ד שאלה 13 א ב ג ד שאלה 14 א ב ג ד שאלה 15 א ב ג ד שאלה 16 א ב ג ד שאלה 17 א ב ג ד שאלה 18 א ב ג ד שאלה 19 א ב ג ד שאלה 20 א ב ג ד שאלה 21 א ב ג ד שאלה 22 א ב ג ד שאלה 23 א ב ג ד שאלה 24 א ב ג ד עמוד2 מתוך2 מספר ת.ז _____________ מספר מחברת שאלה 25 א ב ג ד שאלה 26 א ב ג ד שאלה 27 א ב ג ד שאלה 28 א ב ג ד שאלה 29 א ב ג ד שאלה 30 א ב ג ד שאלה 31 א ב ג ד שאלה 32 א ב ג ד שאלה 33 א ב ג ד שאלה 34 א ב ג ד שאלה 35 א ב ג ד שאלה 36 א ב ג ד שאלה 37 א ב ג ד שאלה 38 א ב ג ד שאלה 39 א ב ג ד שאלה 40 א ב ג ד שאלה 41 א ב ג ד שאלה 42 א ב ג ד שאלה 43 א ב ג ד שאלה44 א ב ג ד שאלה 45 א ב ג ד",ד,3
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",1,"האות בכניסה לקומפרסור, ביחס של5:1, נמדד ב- -20dB. הסף מכויל ל- -40dB . מה תהיה עוצמת האות ביציאה, בהנחה ש- Makeup Gain=0?",-35dB,-36dB,-46dB,-65dB,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",2,מהוהרכיב הדומיננטי ב- Passive Direct Box?,קבל משתנה.,גשר דיודות.,שנאי.,רשת נגדים.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",3,כיצד יש לחבר מכשירDelay בקונסולה אנלוגית של הופעות חיות,"בטור, בחיבור Insert.","במקביל, מיציאת Aux וחזרה ל-Line .","בטור, מיציאת ה- Direct Out של המאסטר","במקביל, מיציאת Insert של ה-Group .",א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",4,"היכן, במעגל החשמלי של קונסולה אנלוגית, נמצא בד""כ ה- Pan?",לפני ה- EQ .,אחרי ה- Fader.,אחרי ה- Phantom Power.,אחרי ה- EQ.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",5,"היכן, בקונסולה אנלוגית, נמצא בדרך כלל ה-HPF ?",אחרי ה- PAN.,אחרי ה- AUX.,לפני ה- EQ .,אחרי ה- EQ.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",6,באמצעות איזה סיגנלנהוג לכייל את העוצמה בין מכשירים אנלוגיים?,"1,000 Hz Sine Tone.","Hz Sine Tone10,000.",Pink Noise.,White Noise.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",7,"היכן נמצאת, בדרך כלל, נורת ה- Overload של קדםהמגבר בערוץ טיפוסי בקונסולה (אם ה-Overload מתייחס רק לקדם מגבר?",לאחר הפיידר ולפני כפתור ה- Mute.,לאחר ה- PAN ולפני הפיידר,לאחר קדם מגבר המיקרופון.,לאחר ה- AUX SND.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",8,"יש הטוענים, שההגבר של מגבר מנורות מייצר ""צליל חם"" יותר ממגבר המבוסס על טרנזיסטורים מדוע הם סבורים כך?",בשל הטמפרטורה החמה שיוצרות המנורות מסביבן.,"המנורה נוטה להגביר הרמוניות זוגיות, וכך הצליל נשמע הרמוני ועשיר יותר.","המנורה נוטה להגביר את ההרמוניות האי זוגיות, ולכן הצליל עשיר יותר בנמוכים.",בשל הסריג שמתלהט וגורם לסיגנל העובר דרכו להישמע חם יותר.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",9,לאיזו צורת גל יש מינימום הרמוניות,שן מסור.,סינוס.,משולש.,ריבועי.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",10,מההוא מתחPhantom ?,מתח שמיוצר באמצעות מכשיר ההקלטה לייצוב ההקלטה במכונות דיגיטליות.,מתח שמיוצר באמצעות מכשיר ההקלטה לייצוב ההקלטה במכונות אנלוגיות.,מתח עבודה המסופק למיקרופונים מסוג דינמי.,מתח DC המועבר על גבי קווי ה- Audio.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",11,לאיזה צורך משתמשים ב- Power Phantom במיקרופון קונדנסר?,לאספקת מתח VCC לרכיבים האלקטרוניים,לאספקת מתח לטעינה הקיבולית של הדיאפרגמות.,לאספקת מתח למניעת היפוכי פאזה.,תשובות א' ו- ב' נכונות.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",12,Phantom Power מגיע למיקרופון דרך מגעיXLR מספרי,1(+) ו- 3(-.),1(-) ו- 2.)+(,"2 ו- 3 ,)+(1(-.)",Phantom Power אינו מגיע כלל דרך ה-XLR .,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",13,באיזו מידה מונחת הסיגנלהאקוסטי עם הכפלת המרחק ממקור הצליל?,ב-dB 60.,ב- 3dB.,ב- 6dB.,ב-12dB.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",14,מהי מהירות הקול בגובה פני הים,343 קילומטר בשעה,200 קילומטר בשנייה,400 מטר בשעה,343 מטר בשנייה,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",15,מהירות הקול במים,גבוהה ממהירות הקול באוויר.,שווה למהירות הקול באוויר.,איטית ממהירות הקול באוויר.,גלי קול אינם עוברים במים.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",16,עקומה פולרית של מיקרופון מתארת את,רגישות המיקרופון להרמוניות שונות ביחס לעוצמת מקור הצליל.,רגישות המיקרופון לתדרים שונים ביחס למיקום מקור הצליל.,רגישות המיקרופון לעוצמה ביחס לתדרים המתקבלים ממקור הצליל.,רגישות המיקרופון לפאזות שונות ביחס לעוצמת מקור הצליל.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",17,באילו סוגי מיקרופונים משתמשים בהצבה הבסיסית להקלטה בשיטת MS?,במיקרופון אחד מסוג PZM ובמיקרופוןאחר מסוג Ribbon.,במיקרופון אחד במרקם קליטה 8 ובמיקרופון אחר במרקם קליטה צר,בשני מיקרופונים במרקם קליטה 8.,בשני מיקרופונים במרקם קליטה קרדיואיד.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",18,"באיזו מסננת נבחר במכשיר למדידת עוצמתSPL לצורך מדידת צלילים בכל תחום התדרים שבין30 ל- 16,000 הרץ בצורה שווה",A Weight.,B Weight.,C Wight.,Overweight.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",19,במה יש להשתמש כדי לחבר מקור בעל עכבת מוצא גבוהה למכשיר בעל עכבת כניסה נמוכה,כבל מתאם מ- RCA ל- XLR.,ממיר D\A.,קומפרסור.,קופסת D.I.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",20,מהי התוצאה המתקבלתכאשר מגבירים סיגנל באמצעות מגבר?,הורדת רצפת הרעש.,הגדלת הטווח הדינמי.,התאמת האות ל- 24 ביט,הגברת המתח החשמלי של הסיגנל.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",21,מה צריכה להיות הזווית בין המיקרופונים בטכניקת הקלטה שלXY ?,90-45 מעלות,130-90 מעלות,150-120 מעלות,360-300 מעלות,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",22,איזה סולם מבטאות יחידותdB?,עשרוני.,לוגריתמי.,יעקב.,ריכטר.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",23,מאיזו עוצמת קול מתחיל להיגרם לאוזנינו נזקבשל חשיפה ממושכת ורצופה?,150dB SPL,dB SPL120,85dB SPL,10dB SPL,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",24,איזה סוג מיקרופון אפשר לבנות מרכיבPiezo-Electric?,דינמי.,ריבון.,Contact.,Gun-mic.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",25,בשטח פתוח נמדדת עוצמת קול של 80dB SPL במרחק של חמישה מטרים ממקור הצליל. מה תהיה עוצמת אותו צליל במרחק 20 מטר,60dB SPL,66dB SPL,68dB SPL,92dB SPL,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",26,מהו עקרון העבודה של מכשירExpander (מבוססGate)?,מגבר המנחית את עוצמת האות הנכנס אליו מעל לסף מסוים.,מגבר המנחית את עוצמת האות הנכנס אליו מתחת לסף מסוים.,מגבר המגביר את עוצמת האות הנכנס אליו מעל סף מסוים.,כל התשובות נכונות.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",27,איזה מהמחברים הבאים אינו משמש לחיבור אות דיגיטלי,PL.,XLR.,RCA.,TOSLINK.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",28,מה נכון לגבי מעבר קול באוויר קר,הקול עובר בו מהר יותר מאשר באוויר חם.,הקול עובר בו לאט יותר מאשר באוויר חם.,הקול עובר בו ללא הבדל במהירות יחסית לאוויר חם.,מעבר באוויר קר משפר את איכות הקול.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",29,מהו ניתוב הרגליים להעברת אינפורמציה מאוזנת מ-XLR ל-TRS?,T-1 | R-2 | S-3.,T-2 | R-1 | S-3.,T-3 | R-2 | S-1.,T-2 | R-3 | S-1.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",30,"נתבקשתם למדוד את מפלס הרעש שמייצר מזגן באולפן. באילו יחידות תשתמשו בדו""ח?",dBu.,dBV.,dBW.,dB SPL.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",31,מה מתארגרף של Equal Loudness?,את רגישות האוזן האנושית לתדרי גל קול ביחס לעוצמתם.,את עוצמתם של מקורות צליל ביחס לתכולה ההרמונית שלהם.,את התדרים של גלים אולטרה סוניים ביחס לספקטרום האלקטרו מגנטי.,את יכולת השמיעה אצל בני אדם לקויי שמיעה.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",32,בהקלטת שירה בעלת יחס Signal To Noise טוב:,עוצמת השירה זהה לעוצמת הרעש.,עוצמת הרעש גבוהה בהרבה מעוצמת השירה.,עוצמת השירה גבוהה בהרבה מעוצמת הרעש.,אין אפשרות להשיג Signal To Noise בהקלטת שירה,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",33,מיקרופון בעל מרקם קליטהOmni בלבד מכיל קפסולה הבנויה על עיקרון:,קפסולה אטומה.,קפסולה פתוחה משני הצדדים.,שילוב בין אטום לפתוח עם תעלה אקוסטית.,סליל נע.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",34,מהומתח פנטום?,מתח DC של200 וולט,מתח AC של18 וולט,מתח DC של48 וולט,מתח AC של48 וולט,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",35,לאיזה תחום מיועד כל אחד מהמחוונים שלEQ גרפי בעל31 מחווניםSliders?),חצי אוקטבה.,אוקטבה שלמה.,שליש אוקטבה.,שישית אוקטבה.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",36,באיזו הצבת הקלטה סטריאופונית יתקיימו מינימום בעיות של פאזה,AB.,BC.,XY.,כל התשובות נכונות.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",37,"כאשר אנו מאזינים במונו לסיגנל סטריאופוני והופכים לצד אחד את הפאזה, מה יקרה",נחוש בהגבר בכל מה שזהה בין הערוצים.,כל מה שזהה לחלוטין בין הערוצים יתבטל.,לא ישתנה כלום.,כל הסיגנל יתבטל.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",38,איזה רכיב משמש ליישור מתח חילופין,טרנזיסטורים.,גשר דיודות.,שנאי.,נגד משתנה.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",39,"במצב של הקלטה בקונסולה אנלוגית, במה משתמשים אם רוצים לשמוע כלי בודד (בלי להשפיע על ההקלטה)?",Solo In Place.,PFL.solo.,Group.,Insert.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",40,למהנזדקק לשם ביצועDe-Essing ללא מכשירDe-Esser ?,Reverb.,EQ.,EQ + Compressor with side chain.,להיפוך פאזה.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",41,מה עושה כפתור ה-DIM ?,מגביר את האות פי שניים.,משתיק את האות.,מנחית את האות ב-20dB .,מגביר את האות ב-20dB .,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",42,באיזה אולפןיהיה נפוץ השימוש ב-Ducker בדרך כלל?,באולפן רדיו.,באולפן אטמוס.,באולפן שישי.,באולפן ביתי.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",43,מה מצייןה- Threshold בקומפרסור,את הנקודה שממנה מתחיל עיבוד הצליל.,את הנקודה שעד אליה מתקיים עיבוד הצליל.,את כמות ההגברה של האות.,את היחס בין עוצמת הכניסה לעוצמת היציאה.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",44,"אם מעוניינים להשתמש בקומפרסור אך אופי האות אינו ידוע, באיזה מצב כדאי להשתמש?",Auto Attack/Release.,Soft Knee.,Ratio= 0.,Make up gain= +6dB.,א,0
92955,mahat_tests_search (15).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועד א",45,ממה מורכב איקוולייזר,משילוב של פילטרים שונים.,משילוב של קומפרסורים שונים.,משילוב של ממברנות שונות.,"משילוב של תדרי דגימה שונים. ©כל הזכויות שמורות למה""ט עמוד1 מתוך2 שאלה1 א ב ג ד שאלה 2 א ב ג ד שאלה 3 א ב ג ד שאלה 4 א ב ג ד שאלה 5 א ב ג ד שאלה 6 א ב ג ד שאלה 7 א ב ג ד שאלה 8 א ב ג ד שאלה 9 א ב ג ד שאלה 10 א ב ג ד שאלה 11 א ב ג ד שאלה 12 א ב ג ד שאלה 13 א ב ג ד שאלה 14 א ב ג ד שאלה 15 א ב ג ד שאלה 16 א ב ג ד שאלה 17 א ב ג ד שאלה 18 א ב ג ד שאלה 19 א ב ג ד שאלה 20 א ב ג ד מספר ת.ז _____________ מספר מחברת עמוד2 מתוך2 שאלה21 א ב ג ד שאלה 22 א ב ג ד שאלה 23 א ב ג ד שאלה 24 א ב ג ד שאלה 25 א ב ג ד שאלה 26 א ב ג ד שאלה 27 א ב ג ד שאלה 28 א ב ג ד שאלה 29 א ב ג ד שאלה 30 א ב ג ד שאלה 31 א ב ג ד שאלה 32 א ב ג ד שאלה 33 א ב ג ד שאלה 34 א ב ג ד שאלה 35 א ב ג ד שאלה 36 א ב ג ד שאלה 37 א ב ג ד שאלה 38 א ב ג ד שאלה 39 א ב ג ד שאלה 04 א ב ג ד שאלה 14 א ב ג ד שאלה 24 א ב ג ד שאלה 34 א ב ג ד שאלה 44 א ב ג ד שאלה 54 א ב ג ד מספר ת.ז _____________ מספר מחברת",ד,3
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",1,במה מאופיין גל סינוס,בהרמוניות זוגיות.,בהרמוניות אי זוגיות.,בהיעדר הרמוניות.,תשובות א' ו- ב' נכונות.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",2,מהעלול להרוס מיקרופון ?Ribbon,להקליט בו גיטרה.,להפעילו באמצעות מתח פאנטום (אלא אם הוא אקטיבי).,לאחסנו בתנאי לחות גבוהה.,חיבורו עם .XLR,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",3,כיצד נקרא פילטר המתייחס לתדר מסוים בצורה מדויקת,Hi-cut.,Notch.,Low Pass.,Passive Aggressive.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",4,במהמתאפיינת טכניקת הקלטת סטריאו ב-MS ?,בתאימות למונו.,בשימוש במיקרופון בעל תבנית קליטה 8 אוOMNI.,ביכולת שליטה ברוחב תמונת הסטריאו לאחר הקלטה.,כל התשובות נכונות.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",5,איזהסוג רכיב קיים ברוב המיקרופונים?,אנלוגי.,צמחוני.,פוטואלקטרי.,חסר חוליות.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",6,"איזהMETER"" יהיה יעיל יותר עבור אות ובו שינויים מידיים בעוצמת האות",RMS Meter.,Peak Meter.,Ampere Meter.,Thermometer.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",7,איזה מהבאים אינו פרמטר במעבד דינמי,Threshold.,Pre-Delay.,Attack.,Ratio.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",8,קומפרסור בעל יחס הנחתה של4:1 ינחית אות שעובר את ה- Threshold ב- 8dB ב,2dB,3dB,6dB,12dB,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",9,מה מכיל ראשההקלטה במכשיר טייפ אנלוגי?,סליל השראה.,פוטנציומטר.,דיודה.,נגד.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",10,למה מתייחסWeight במדידת עוצמהSPL?,לטווח עוצמת הקול.,למהירות תגובת המדידה.,להיענות התדרים במדידה.,למרחק המכשיר ממקור הקול.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",11,כיצד נקרא קומפרסור בעל יחס הנחתה אין-סופי?,.Gate,Limiter.,Exciter.,Ducker.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",12,High Pass Filter של6dB\Octave הנקבע לתדר של200Hz ינחית את התדר50Hz ב,dB20,12dB,15dB,6dB,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",13,דציבל היא יחידה המגדירה,עוצמת לחץ סאונד בסף השמע.,יחס ליניארי בין שני מתחים או בין שני הספקים.,הפרש בין שתי תדירויות.,יחס לוגריתמי בין שני כוחות או שני לחצים.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",14,"ע""פאיזה עיקרון גלי הקול משנים את עוצמתם בשדה פזור?",הנחתת dB6 על כל הכפלת מרחק,הנחתה עד לרדיוס השווה למרחק הקריטי של החדר.,גלי הקול לא משנים את עוצמתם בשדה פזור.,בתוך הרדיוס השווה למרחק הקריטי של החדר אין שינוי בעוצמה.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",15,מה נכון לגבי תדרים נמוכים,לתדרים נמוכים יש פחות הרמוניות מתדרים גבוהים.,"בעת תנועתם באוויר, תדרים נמוכים מאבדים יותר אנרגיה מתדרים גבוהים.",לתדרים נמוכים יש אורך גל קצר יותר משל תדרים גבוהים.,לתדרים נמוכים יש יותר אנרגיה מאשר לתדרים גבוהים.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",16,מהםהגורמים המשפיעים על מהירות הקול באוויר?,טמפרטורה.,התדירות של הגל הנמדד.,מופע הפאזה של הגל הנמדד.,אין שום גורם.,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",17,"נתבקשתם למדוד את מפלס הרעש שמייצר המאוורר של המחשב באולפן. באילו יחידות תשתמשו בדו""ח?",dBu,dBV,dBW,dB SPL,א,0
92955,mahat_tests_search (16).pdf,הנדסת קול1,"קיץ תשפ""א – 2021 – מועדב'",18,כיצד מוגדר קו אודיו המחובר כקו מאוזן (BALANCED)?,"מערכת דיפרנציאלית שה""רעש"" מתבטל בה.",קו העברת אודיו שעובי הכבל בו הוא פרופורציונאלי לעוצמת הסיגנל.,קו להשקיית השדה.,קו לתאום עכבות בין כניסת MIC ל- LINE.,א,0
